"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R710","2020-05-28 00:00:00","117.000","29.000","1.500","25.100","0.950","999.200","","42.500","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0A860","2020-05-28 00:00:00","362.000","0.000","0.000","20.400","0.970","971.300","","72.000","-99.000","-99.000","-99.000","25.400","","20.200",""
"C0U940","2020-05-28 00:00:00","25.000","251.000","0.800","22.600","0.990","1010.600","","2.000","-99.000","-99.000","-99.000","25.200","","22.600",""
"C0S970","2020-05-28 00:00:00","19.000","298.000","0.600","25.500","0.910","1009.600","","18.500","-99.000","-99.000","-99.000","27.500","","23.600",""
"C0V260","2020-05-28 00:00:00","126.000","117.000","0.700","25.800","0.950","997.000","","34.000","-99.000","-99.000","-99.000","31.100","","23.800",""
"C0H990","2020-05-28 00:00:00","3076.000","196.000","6.000","10.100","0.990","707.300","","44.000","-99.000","-99.000","-99.000","11.200","","8.700",""
"C0F9K0","2020-05-28 00:00:00","30.000","335.000","1.500","24.300","0.920","1005.800","","12.500","-99.000","-99.000","-99.000","27.700","","24.300",""
"C0AH90","2020-05-28 00:00:00","660.000","0.000","0.000","19.500","0.990","941.100","","7.500","-99.000","-99.000","-99.000","22.600","","19.500",""
"C0W150","2020-05-28 00:00:00","42.000","27.000","3.500","21.700","0.990","1008.000","","21.000","-99.000","-99.000","-99.000","26.500","","21.700",""
"C0F000","2020-05-28 00:00:00","273.000","0.000","0.100","24.000","0.990","976.500","","16.500","-99.000","-99.000","-99.000","25.800","","22.700",""
"C0M860","2020-05-28 00:00:00","578.000","122.000","0.500","23.200","0.930","947.500","","4.000","-99.000","-99.000","-99.000","27.300","","20.900",""
"C0K410","2020-05-28 00:00:00","20.000","278.000","0.500","26.000","0.940","1007.500","","31.500","-99.000","-99.000","-99.000","29.800","","24.100",""
"C0R140","2020-05-28 00:00:00","740.000","0.000","0.100","21.800","1.000","932.300","","36.000","-99.000","-99.000","-99.000","24.200","","19.500",""
"C0F850","2020-05-28 00:00:00","379.000","0.000","0.000","23.600","0.990","967.700","","84.000","-99.000","-99.000","-99.000","26.400","","22.000",""
"C0AH50","2020-05-28 00:00:00","275.000","94.000","3.300","21.200","0.990","980.300","","24.500","-99.000","-99.000","-99.000","26.200","","21.100",""
"C0Z160","2020-05-28 00:00:00","124.000","56.000","0.900","22.700","0.980","1001.500","","15.000","-99.000","-99.000","-99.000","27.900","","22.700",""
"C0R540","2020-05-28 00:00:00","17.000","150.000","1.000","26.900","0.960","1009.100","","224.500","-99.000","-99.000","-99.000","29.200","","23.000",""
"C0K480","2020-05-28 00:00:00","56.000","0.000","0.000","25.200","0.990","1004.100","","33.500","-99.000","-99.000","-99.000","29.500","","24.400",""
"C0H890","2020-05-28 00:00:00","440.000","0.000","0.000","22.600","0.990","961.400","","34.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"C0S770","2020-05-28 00:00:00","375.000","332.000","0.300","23.400","0.980","969.900","","26.500","-99.000","-99.000","-99.000","25.500","","21.400",""
"C0X230","2020-05-28 00:00:00","29.000","173.000","2.100","27.000","0.920","1008.700","","12.500","-99.000","-99.000","-99.000","30.500","","24.200",""
"C0B010","2020-05-28 00:00:00","38.000","60.000","1.500","22.700","0.990","1005.200","","8.000","-99.000","-99.000","-99.000","26.500","","22.700",""
"C0R490","2020-05-28 00:00:00","49.000","89.000","0.600","26.400","1.000","1005.200","","73.000","-99.000","-99.000","-99.000","29.000","","23.400",""
"C0V440","2020-05-28 00:00:00","27.000","123.000","1.300","26.800","0.910","1007.600","","191.500","-99.000","-99.000","-99.000","29.500","","24.000",""
"C0SA40","2020-05-28 00:00:00","200.000","0.000","0.200","23.800","0.980","989.800","","15.000","-99.000","-99.000","-99.000","28.400","","23.100",""
"C0Z280","2020-05-28 00:00:00","224.000","0.000","0.100","23.200","0.990","988.400","","2.000","-99.000","-99.000","-99.000","28.600","","23.100",""
"C0Z070","2020-05-28 00:00:00","247.000","354.000","2.000","22.500","0.990","984.300","","2.000","-99.000","-99.000","-99.000","27.100","","22.500",""
"CM0180","2020-05-28 00:00:00","313.000","0.000","0.200","23.900","0.990","977.300","","18.500","-99.000","-99.000","-99.000","28.000","","22.600",""
"C0T9N0","2020-05-28 00:00:00","261.000","33.000","1.200","22.900","1.000","982.800","","5.500","-99.000","-99.000","-99.000","28.200","","22.800",""
"C0R800","2020-05-28 00:00:00","131.000","0.000","0.100","24.600","0.960","996.800","","257.500","-99.000","-99.000","-99.000","27.800","","22.400",""
"C0K470","2020-05-28 00:00:00","97.000","0.000","0.000","24.900","0.990","999.600","","15.500","-99.000","-99.000","-99.000","29.000","","23.300",""
"C0R720","2020-05-28 00:00:00","214.000","344.000","3.600","24.800","0.940","988.200","","151.500","-99.000","-99.000","-99.000","27.800","","22.400",""
"C0V650","2020-05-28 00:00:00","28.000","148.000","1.900","26.800","0.990","1009.700","","120.000","-99.000","-99.000","-99.000","28.900","","23.500",""
"C0R830","2020-05-28 00:00:00","383.000","26.000","0.800","23.300","0.970","968.700","","165.500","-99.000","-99.000","-99.000","27.400","","21.200",""
"C0U780","2020-05-28 00:00:00","15.000","210.000","0.300","23.100","0.990","1011.100","","1.000","-99.000","-99.000","-99.000","25.800","","23.100",""
"C0U760","2020-05-28 00:00:00","22.000","0.000","0.000","22.900","0.990","1011.100","","1.500","-99.000","-99.000","-99.000","25.600","","22.900",""
"C0X290","2020-05-28 00:00:00","10.000","190.000","2.100","27.300","0.940","1009.600","","11.500","-99.000","-99.000","-99.000","30.500","","24.800",""
"C0E830","2020-05-28 00:00:00","37.000","0.000","0.000","24.300","0.890","1005.800","","3.500","-99.000","-99.000","-99.000","27.200","","24.200",""
"C0K330","2020-05-28 00:00:00","38.000","0.000","0.000","25.300","0.990","1006.000","","33.000","-99.000","-99.000","-99.000","30.300","","24.800",""
"C0M660","2020-05-28 00:00:00","40.000","0.000","0.000","25.400","0.990","1006.700","","26.000","-99.000","-99.000","-99.000","29.700","","24.300",""
"C0D580","2020-05-28 00:00:00","120.000","0.000","0.000","22.500","0.960","996.900","","36.500","-99.000","-99.000","-99.000","25.800","","22.500",""
"C0R640","2020-05-28 00:00:00","21.000","167.000","2.400","26.900","0.990","1008.900","","195.000","-99.000","-99.000","-99.000","28.500","","23.200",""
"C0E810","2020-05-28 00:00:00","53.000","6.000","0.900","22.700","0.990","1004.600","","5.000","-99.000","-99.000","-99.000","26.100","","22.500",""
"C0G830","2020-05-28 00:00:00","27.000","0.000","0.000","26.600","1.000","1007.100","","59.500","-99.000","-99.000","-99.000","28.900","","25.100",""
"C0A550","2020-05-28 00:00:00","422.000","0.000","0.000","20.200","1.000","965.600","","9.000","-99.000","-99.000","-99.000","23.000","","20.100",""
"C0G750","2020-05-28 00:00:00","31.000","0.000","0.000","25.400","0.960","1008.000","","-99.000","-99.000","-99.000","-99.000","28.400","","24.200",""
"C0Z270","2020-05-28 00:00:00","343.000","219.000","1.200","21.500","0.990","974.300","","15.500","-99.000","-99.000","-99.000","26.300","","21.400",""
"C0UA30","2020-05-28 00:00:00","1397.000","0.000","0.000","17.100","1.000","860.900","","5.500","-99.000","-99.000","-99.000","20.600","","17.000",""
"C0I080","2020-05-28 00:00:00","536.000","0.000","0.000","21.800","0.990","954.400","","62.500","-99.000","-99.000","-99.000","26.400","","20.700",""
"C0UA00","2020-05-28 00:00:00","392.000","344.000","0.800","20.700","1.000","969.500","","10.000","-99.000","-99.000","-99.000","25.300","","20.700",""
"C0AD40","2020-05-28 00:00:00","32.000","67.000","1.800","22.700","0.910","1008.000","","13.500","-99.000","-99.000","-99.000","26.400","","22.400",""
"C0G900","2020-05-28 00:00:00","20.000","15.000","1.100","26.000","0.910","1007.600","","27.000","-99.000","-99.000","-99.000","28.300","","24.900",""
"C0S660","2020-05-28 00:00:00","794.000","0.000","0.000","21.400","1.000","926.400","","4.500","-99.000","-99.000","-99.000","25.300","","19.400",""
"C0M640","2020-05-28 00:00:00","155.000","0.000","0.000","25.900","0.910","993.000","","10.000","-99.000","-99.000","-99.000","30.400","","23.600",""
"C0R660","2020-05-28 00:00:00","20.000","182.000","1.900","26.200","0.920","1009.600","","212.500","-99.000","-99.000","-99.000","27.700","","22.700",""
"C0UA10","2020-05-28 00:00:00","1711.000","335.000","0.300","15.300","1.000","832.400","","14.000","-99.000","-99.000","-99.000","20.200","","14.800",""
"C0V770","2020-05-28 00:00:00","26.000","140.000","1.500","26.500","0.900","1008.100","","129.500","-99.000","-99.000","-99.000","28.500","","23.600",""
"C0E730","2020-05-28 00:00:00","26.000","16.000","0.400","23.800","0.880","1006.100","","34.500","-99.000","-99.000","-99.000","27.000","","23.600",""
"C0V810","2020-05-28 00:00:00","32.000","153.000","3.100","26.900","0.950","1006.400","","5.500","-99.000","-99.000","-99.000","28.500","","23.900",""
"C0A9C0","2020-05-28 00:00:00","35.000","3.000","0.800","23.600","0.870","1007.900","","19.500","-99.000","-99.000","-99.000","28.200","","22.900",""
"C0X310","2020-05-28 00:00:00","9.000","182.000","1.600","27.400","0.920","1010.600","","73.500","-99.000","-99.000","-99.000","29.800","","24.700",""
"C0K280","2020-05-28 00:00:00","23.000","0.000","0.200","25.600","1.000","1010.200","","23.500","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0M650","2020-05-28 00:00:00","20.000","0.000","0.000","25.900","0.970","1008.800","","41.000","-99.000","-99.000","-99.000","30.300","","23.900",""
"C0S910","2020-05-28 00:00:00","212.000","40.000","2.400","25.800","0.870","989.900","","14.000","-99.000","-99.000","-99.000","26.900","","23.100",""
"C0D570","2020-05-28 00:00:00","15.000","10.000","0.500","23.200","0.980","1009.100","","18.500","-99.000","-99.000","-99.000","27.300","","23.100",""
"C0M710","2020-05-28 00:00:00","15.000","147.000","0.700","26.900","0.940","1009.200","","12.500","-99.000","-99.000","-99.000","29.700","","24.700",""
"C0V490","2020-05-28 00:00:00","20.000","169.000","0.900","26.900","0.990","1009.100","","192.500","-99.000","-99.000","-99.000","28.900","","23.900",""
"C0E870","2020-05-28 00:00:00","34.000","0.000","0.100","23.700","0.940","1008.200","","25.000","-99.000","-99.000","-99.000","26.800","","23.600",""
"C0M800","2020-05-28 00:00:00","440.000","0.000","0.000","23.500","0.970","962.900","","4.500","-99.000","-99.000","-99.000","28.900","","21.600",""
"C0A570","2020-05-28 00:00:00","360.000","0.000","0.000","20.400","0.990","971.800","","11.500","-99.000","-99.000","-99.000","23.900","","20.300",""
"C0S790","2020-05-28 00:00:00","236.000","0.000","0.200","23.500","0.960","987.400","","24.500","-99.000","-99.000","-99.000","26.200","","21.300",""
"C0D590","2020-05-28 00:00:00","143.000","39.000","2.100","22.100","0.960","996.300","","33.000","-99.000","-99.000","-99.000","26.200","","21.700",""
"C0U990","2020-05-28 00:00:00","31.000","277.000","0.900","22.700","0.990","1009.800","","8.500","-99.000","-99.000","-99.000","25.500","","22.500",""
"C0A970","2020-05-28 00:00:00","96.000","330.000","1.900","21.900","0.990","1002.100","","5.500","-99.000","-99.000","-99.000","26.000","","21.400",""
"CM0110","2020-05-28 00:00:00","7.000","27.000","0.400","25.700","0.830","1010.000","","-99.000","-99.000","-99.000","-99.000","28.100","","24.600",""
"C0S940","2020-05-28 00:00:00","150.000","238.000","1.200","23.600","1.000","994.700","","3.000","-99.000","-99.000","-99.000","27.900","","23.600",""
"C0X250","2020-05-28 00:00:00","33.000","171.000","1.500","26.800","0.890","1006.900","","42.500","-99.000","-99.000","-99.000","31.200","","24.100",""
"C0K520","2020-05-28 00:00:00","10.000","0.000","0.000","25.800","0.950","1008.600","","16.000","-99.000","-99.000","-99.000","29.500","","24.700",""
"C0Z200","2020-05-28 00:00:00","153.000","129.000","0.400","22.500","0.950","996.300","","9.000","-99.000","-99.000","-99.000","27.500","","22.500",""
"C0V740","2020-05-28 00:00:00","60.000","108.000","2.000","26.300","1.000","1005.200","","45.500","-99.000","-99.000","-99.000","29.600","","23.400",""
"C0V790","2020-05-28 00:00:00","410.000","20.000","1.300","23.900","0.980","965.000","","15.500","-99.000","-99.000","-99.000","29.200","","22.600",""
"C0G860","2020-05-28 00:00:00","45.000","140.000","0.400","25.700","0.850","1004.600","","22.500","-99.000","-99.000","-99.000","27.700","","25.300",""
"C0Z250","2020-05-28 00:00:00","1124.000","0.000","0.000","19.500","0.990","890.100","","9.500","-99.000","-99.000","-99.000","21.700","","18.900",""
"C0K440","2020-05-28 00:00:00","35.000","0.000","0.000","25.200","0.990","1006.900","","56.000","-99.000","-99.000","-99.000","29.100","","24.200",""
"C0T900","2020-05-28 00:00:00","160.000","0.000","0.000","22.300","0.960","993.000","","26.500","-99.000","-99.000","-99.000","27.400","","22.200",""
"C0F9V0","2020-05-28 00:00:00","525.000","155.000","0.900","24.000","0.930","952.400","","62.000","-99.000","-99.000","-99.000","26.000","","23.000",""
"C0UA20","2020-05-28 00:00:00","2619.000","202.000","4.100","11.700","1.000","-99.000","","10.500","-99.000","-99.000","-99.000","13.600","","10.600",""
"C0M850","2020-05-28 00:00:00","695.000","0.000","0.000","22.500","0.990","934.100","","5.500","-99.000","-99.000","-99.000","27.900","","20.500",""
"C0C620","2020-05-28 00:00:00","19.000","71.000","1.300","22.600","0.940","1007.800","","38.500","-99.000","-99.000","-99.000","27.000","","22.500",""
"C0I360","2020-05-28 00:00:00","300.000","73.000","0.900","23.200","0.970","976.500","","17.000","-99.000","-99.000","-99.000","28.100","","22.900",""
"C0M810","2020-05-28 00:00:00","1354.000","0.000","0.200","18.800","0.990","866.600","","19.500","-99.000","-99.000","-99.000","22.700","","17.900",""
"C0AC80","2020-05-28 00:00:00","40.000","87.000","2.000","22.900","0.890","1007.000","","6.000","-99.000","-99.000","-99.000","25.200","","22.600",""
"CM0140","2020-05-28 00:00:00","26.000","79.000","1.500","24.600","0.890","1009.300","","5.500","-99.000","-99.000","-99.000","27.600","","24.600",""
"C0SA20","2020-05-28 00:00:00","857.000","23.000","0.900","20.700","1.000","918.100","","29.000","-99.000","-99.000","-99.000","24.700","","19.800",""
"C0K490","2020-05-28 00:00:00","91.000","0.000","0.000","25.100","0.980","1000.100","","13.500","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0V820","2020-05-28 00:00:00","441.000","0.000","0.000","23.800","0.990","964.500","","12.000","-99.000","-99.000","-99.000","29.100","","22.000",""
"C0S810","2020-05-28 00:00:00","65.000","22.000","1.000","24.100","0.990","1007.000","","10.000","-99.000","-99.000","-99.000","27.000","","24.100",""
"C0R580","2020-05-28 00:00:00","10.000","158.000","1.000","26.000","0.950","1010.000","","145.000","-99.000","-99.000","-99.000","28.800","","22.700",""
"C0Z330","2020-05-28 00:00:00","488.000","357.000","0.400","22.100","0.990","959.700","","2.000","-99.000","-99.000","-99.000","27.500","","21.500",""
"C0E590","2020-05-28 00:00:00","40.000","0.000","0.000","23.500","1.000","1005.100","","3.500","-99.000","-99.000","-99.000","27.200","","23.500",""
"C0D540","2020-05-28 00:00:00","227.000","0.000","0.000","21.700","0.970","986.100","","22.500","-99.000","-99.000","-99.000","26.300","","21.400",""
"C0K420","2020-05-28 00:00:00","42.000","0.000","0.000","25.000","0.980","1005.800","","51.500","-99.000","-99.000","-99.000","28.800","","24.300",""
"C0Z180","2020-05-28 00:00:00","34.000","0.000","0.200","22.900","0.990","1008.300","","10.500","-99.000","-99.000","-99.000","26.400","","22.900",""
"C0AD10","2020-05-28 00:00:00","27.000","240.000","1.400","22.900","1.000","1008.400","","54.500","-99.000","-99.000","-99.000","28.000","","22.800",""
"C0M720","2020-05-28 00:00:00","225.000","329.000","0.300","24.800","0.980","985.300","","5.500","-99.000","-99.000","-99.000","30.100","","23.300",""
"C0V450","2020-05-28 00:00:00","51.000","164.000","0.900","25.700","0.970","1005.200","","254.000","-99.000","-99.000","-99.000","27.500","","23.000",""
"C0R280","2020-05-28 00:00:00","242.000","0.000","0.200","23.800","1.000","985.200","","131.000","-99.000","-99.000","-99.000","29.000","","22.100",""
"C0E610","2020-05-28 00:00:00","850.000","0.000","0.000","21.000","0.980","918.100","","17.500","-99.000","-99.000","-99.000","24.000","","20.100",""
"C0V610","2020-05-28 00:00:00","22.000","153.000","1.100","27.700","0.910","1008.500","","113.500","-99.000","-99.000","-99.000","29.600","","24.300",""
"C0Z310","2020-05-28 00:00:00","59.000","0.000","0.000","23.100","0.990","1006.200","","12.000","-99.000","-99.000","-99.000","26.300","","22.900",""
"C0S700","2020-05-28 00:00:00","507.000","0.000","0.100","21.500","1.000","956.700","","29.000","-99.000","-99.000","-99.000","23.300","","20.000",""
"C0T9G0","2020-05-28 00:00:00","605.000","0.000","0.000","20.900","0.990","947.000","","13.000","-99.000","-99.000","-99.000","25.100","","20.600",""
"C0U520","2020-05-28 00:00:00","517.000","0.000","0.000","19.900","0.990","956.900","","10.500","-99.000","-99.000","-99.000","22.700","","19.900",""
